"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,80.2,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,78.4,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,31.5,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,31,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,30.6,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,31.2,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,11.2,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,11.3,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,5.7,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,6.1,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,79.9,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,80.2,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,7.6,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,6.7,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,34.4,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,34.4,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.2,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,2.3,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,86.2,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,85.4,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,9,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,6.7,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.4,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.4,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,10.1,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,8.9,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,38.1,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,37.3,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,98.8,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,7.2,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,5.5,,
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.3,,
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.4,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,7.9,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,7.5,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,92,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,91.1,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,6.4,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,5,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,6.3,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,5.1,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,1.5,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,1.9,,
"RUS","Russia","RU31A","Republic of Crimea","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,1.131,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,12,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,12.5,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,89,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,88.6,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,87.6,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,86.3,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,4.4,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,3.4,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,34.3,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,33.3,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,9,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,7.6,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,72.9,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,75,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,80.6,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,80.4,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.7,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.6,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,97.6,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,95.7,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.6,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,3,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.1,,
