,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF
5200,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,24341.0,13.0,6.3,13.1,6.3
5201,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,27874.0,15.0,5.5,15.1,5.5
5202,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,35550.0,18.5,6.4,18.6,6.5
5203,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,12600.0,18.8,,,
5204,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,13300.0,19.2,,,
5205,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,18900.0,23.1,,,
5206,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,12020.0,17.2,,17.3,
5207,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,9811.0,14.4,,14.4,
5208,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,9610.0,14.5,,14.6,
5209,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,8570.0,12.9,,12.9,
5210,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,8643.0,12.4,,12.4,
5211,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,7593.0,11.4,,11.4,
5212,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,9782.0,14.2,,14.2,
5213,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,8723.0,12.7,,12.8,
5214,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,10967.0,15.6,,15.7,
5215,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,12010.0,16.2,,16.3,
5216,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,14485.0,18.9,,19.1,
5217,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,12600.0,10.7,,,
5218,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,13300.0,10.5,,,
5219,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,18900.0,14.1,,,
5220,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,12020.0,10.2,,10.3,
5221,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,9811.0,8.7,,8.8,
5222,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,9610.0,8.3,,8.3,
5223,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,8570.0,7.3,,7.4,
5224,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,8643.0,7.3,,7.4,
5225,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,7593.0,6.4,,6.5,
5226,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,9782.0,8.2,,8.3,
5227,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,8723.0,7.5,,7.5,
5228,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,10967.0,9.3,,9.4,
5229,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,12010.0,10.7,,10.8,
5230,3_IN,  Small regions (TL3) - intermediate,ITI45,Frosinone,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,14485.0,12.5,,12.6,
5231,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,2145800.0,8.9,4.1,9.0,4.2
5232,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,1654300.0,6.8,2.8,6.9,2.7
5233,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,2055700.0,8.4,2.9,8.5,2.8
5234,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,2061300.0,8.4,2.7,8.5,2.7
5235,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,3236000.0,12.7,3.6,12.9,3.5
5236,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2015,2015,PER,Persons,0,Units,3033300.0,11.9,3.5,12.1,3.3
5237,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,1200900.0,13.0,,13.2,
5238,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,1138000.0,11.9,,12.1,
5239,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,1002700.0,10.2,,10.3,
5240,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,983300.0,10.0,,10.1,
5241,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,865800.0,8.8,,8.8,
5242,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,930300.0,9.2,,9.3,
5243,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,976800.0,9.5,,9.6,
5244,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,1394300.0,13.1,,13.2,
5245,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,1138000.0,7.8,,7.9,
5246,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,1002700.0,6.9,,7.0,
5247,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,983300.0,6.8,,6.9,
5248,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,860700.0,5.9,,6.0,
5249,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,930300.0,6.4,,6.5,
5250,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,1257000.0,8.6,,8.8,
5251,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,1900.0,3.4,1.3,3.4,1.3
5252,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,1829.0,3.2,1.0,3.3,1.1
5253,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,1700.0,3.0,1.0,3.0,0.9
5254,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,1900.0,3.2,1.0,3.3,1.0
5255,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,2700.0,4.6,1.2,4.7,1.2
5256,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,4232.0,7.0,1.1,7.2,1.0
5257,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,5400.0,8.9,1.4,9.1,1.4
5258,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,999.0,4.1,,4.1,
5259,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,1408.0,5.3,,5.4,
5260,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,2222.0,8.1,,8.2,
5261,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,1100.0,3.5,,3.5,
5262,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,1200.0,3.7,,3.8,
5263,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,1300.0,4.0,,4.0,
5264,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,929.0,2.8,,2.9,
5265,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,1461.0,4.5,,4.5,
5266,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,2307.0,7.0,,7.1,
5267,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,1712.0,3.0,0.9,3.0,1.0
5268,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,1685.0,2.9,1.0,3.0,0.9
5269,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,1861.0,3.2,1.0,3.2,1.0
5270,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,1946.0,3.3,0.9,3.4,1.0
5271,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,2650.0,4.5,1.3,4.6,1.2
5272,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,1300.0,5.4,,,
5273,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,1300.0,5.3,,,
5274,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,929.0,3.8,,3.8,
5275,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,1070.0,4.2,,4.3,
5276,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,1300.0,4.0,,,
5277,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,1033.0,3.2,,3.2,
5278,3_PU,  Small regions (TL3) - predominantly urban,ITC31,Imperia,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,1300.0,4.0,,,
5279,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,164809.0,8.4,,8.4,
5280,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,120205.0,4.7,,4.8,
5281,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,164809.0,6.5,,6.6,
5282,3_PR,  Small regions (TL3) - predominantly rural,ITF21,Isernia,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,2801.0,8.1,3.7,8.2,3.6
5283,3_PR,  Small regions (TL3) - predominantly rural,ITF21,Isernia,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,4263.0,13.5,2.9,13.6,2.9
5284,3_PR,  Small regions (TL3) - predominantly rural,ITF21,Isernia,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,1021.0,8.0,,8.0,
5285,3_PR,  Small regions (TL3) - predominantly rural,ITF21,Isernia,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,1021.0,4.9,,5.0,
5286,3_PR,  Small regions (TL3) - predominantly rural,ITF21,Isernia,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,1399.0,7.0,,7.1,
5287,3_PR,  Small regions (TL3) - predominantly rural,ITF21,Isernia,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,1521.0,8.4,,8.5,
5288,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,284440.0,15.4,9.2,15.6,9.1
5289,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,377968.0,19.2,9.6,19.5,9.7
5290,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,431601.0,21.5,9.8,21.7,9.8
5291,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,209000.0,30.8,,31.1,
5292,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,209000.0,15.0,,15.2,
5293,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,207733.0,18.6,12.5,18.8,12.5
5294,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,150407.0,14.7,10.6,14.8,10.7
5295,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,135944.0,13.9,9.4,14.1,9.4
5296,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,269578.0,25.7,12.1,26.0,12.1
5297,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,257819.0,24.6,12.4,24.9,12.3
5298,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,128200.0,38.3,,,
5299,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,121100.0,36.0,,,
5300,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,69163.0,20.6,,20.8,
5301,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,106802.0,28.0,,28.3,
5302,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,112344.0,29.3,,29.5,
5303,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,99197.0,13.5,,13.7,
5304,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,82591.0,11.5,,11.6,
5305,3_PU,  Small regions (TL3) - predominantly urban,ITF33,Naples,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,106802.0,15.9,,16.2,
5306,2,Large regions (TL2),ITG1,Sicily,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,101762.0,9.2,,9.3,
5307,3_PR,  Small regions (TL3) - predominantly rural,ITG2A,Ogliastra,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,1614.0,12.0,,12.3,
5308,3_IN,  Small regions (TL3) - intermediate,ITH51,Piacenza,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,983.0,1.3,,1.4,
5309,3_IN,  Small regions (TL3) - intermediate,ITH51,Piacenza,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,1012.0,1.4,,1.4,
5310,3_PU,  Small regions (TL3) - predominantly urban,ITI43,Rome,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,51780.0,7.0,,7.1,
5311,3_PU,  Small regions (TL3) - predominantly urban,ITI43,Rome,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,80445.0,10.1,,10.2,
5312,3_PU,  Small regions (TL3) - predominantly urban,ITI43,Rome,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,79947.0,9.9,,10.1,
5313,3_PU,  Small regions (TL3) - predominantly urban,ITI43,Rome,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,90866.0,10.8,,10.9,
5314,3_PU,  Small regions (TL3) - predominantly urban,ITI43,Rome,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,69541.0,7.0,,7.2,
5315,3_PU,  Small regions (TL3) - predominantly urban,ITI43,Rome,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,71919.0,7.2,,7.3,
5316,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,2268400.0,9.6,4.7,9.7,4.7
5317,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,1913300.0,7.9,3.3,8.0,3.3
5318,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,1480900.0,6.1,2.5,6.2,2.5
5319,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,1664300.0,6.7,2.6,6.8,2.6
5320,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,1906600.0,7.7,2.8,7.9,2.8
5321,1,Country,ITA,Italy,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,2691000.0,10.7,3.2,10.8,3.1
5322,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,1183100.0,12.6,,12.7,
5323,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,772700.0,7.8,,7.9,
5324,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,860700.0,8.5,,8.6,
5325,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,1363800.0,12.7,,12.8,
5326,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,1200900.0,8.3,,8.5,
5327,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,865800.0,6.0,,6.1,
5328,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,772700.0,5.3,,5.4,
5329,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,971700.0,6.7,,6.9,
5330,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,1394300.0,9.6,,9.8,
5331,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,1494000.0,10.2,,10.4,
5332,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2015,2015,PER,Persons,0,Units,1363800.0,9.2,,9.5,
5333,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,2100.0,2.7,1.0,,
5334,3_IN,  Small regions (TL3) - intermediate,ITC13,Biella,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,1000.0,2.7,,,
5335,3_IN,  Small regions (TL3) - intermediate,ITC13,Biella,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,1000.0,2.2,,,
5336,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,2134.0,3.4,1.1,3.9,1.2
5337,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,2300.0,4.0,1.2,4.0,1.3
5338,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,4921.0,8.2,1.2,8.4,1.2
5339,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2015,2015,PER,Persons,0,Units,5330.0,8.8,1.2,9.0,1.3
5340,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,1200.0,5.0,,5.1,
5341,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,1033.0,4.2,,4.3,
5342,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,1359.0,5.2,,5.2,
5343,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,1900.0,7.0,,7.0,
5344,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,2307.0,8.4,,8.5,
5345,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,2213.0,8.0,,8.2,
5346,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,999.0,3.0,,3.0,
5347,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,1084.0,3.3,,3.3,
5348,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,1408.0,4.3,,4.4,
5349,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,2222.0,6.9,,7.0,
5350,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,1829.0,3.2,1.0,3.3,1.0
5351,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,1300.0,4.0,,,
5352,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,999.0,3.1,,3.1,
5353,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,929.0,2.8,,2.9,
5354,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,1070.0,3.2,,3.3,
5355,3_PU,  Small regions (TL3) - predominantly urban,ITC31,Imperia,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,1300.0,2.6,,,
5356,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,123449.0,6.5,,6.6,
5357,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,175940.0,8.7,,8.8,
