,Unnamed: 0,Unnamed: 0.1,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF,POP_65M_SH,YOU_DEP_RA,ELD_DEP_RA,DEM_DEP_RA,SR_TOT_RA,SR_YOU_RA,SR_ELD_RA,KID_WOM_RA,POP_80M_SH,POP_TOT_GI,POP_65M_GI,ENRL_RATE_AGE_Y3T5,ENRL_RATE_AGE_Y6T14,ENRL_RATE_AGE_Y15T19,ENRL_RATE_AGE_Y20T29,ENRL_RATE_AGE_Y30T39,ENRL_RATE_AGE_Y40T64,ENRL_RATE_AGE_Y30T39_is_NA,UNEM_RA_15_MAX_is_NA,UNEM_RA_15_MAX_SEXDIF_is_NA,UNEM_RA_15_64_is_NA,UNEM_RA_15_64_SEXDIF_is_NA,POP_65M_SH_is_NA,YOU_DEP_RA_is_NA,ELD_DEP_RA_is_NA,DEM_DEP_RA_is_NA,SR_TOT_RA_is_NA,SR_YOU_RA_is_NA,SR_ELD_RA_is_NA,KID_WOM_RA_is_NA,POP_80M_SH_is_NA,POP_TOT_GI_is_NA,POP_65M_GI_is_NA,ENRL_RATE_AGE_Y3T5_is_NA,ENRL_RATE_AGE_Y6T14_is_NA,ENRL_RATE_AGE_Y15T19_is_NA,ENRL_RATE_AGE_Y20T29_is_NA,ENRL_RATE_AGE_Y40T64_is_NA
5485,5485,5485,2,Large regions (TL2),ITI3,Marche,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,35717.0,9.2,4.095359628770305,9.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,96.1,98.3,89.3,21.4,2.1,0.5,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5486,5486,5486,2,Large regions (TL2),ITI4,Lazio,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,133563.0,11.6,4.095359628770305,11.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,87.2,96.5,87.3,35.3,4.5,1.1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5487,5487,5487,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,1394900.0,12.8,4.095359628770305,12.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,93.9,97.5,84.6,24.7,2.4,0.5,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5488,5488,5488,1,Country,ITA,Italy,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,1394900.0,9.4,4.095359628770305,9.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.9,97.9,82.3,19.5,2.0,0.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5489,5489,5489,2,Large regions (TL2),ITC1,Piedmont,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,90004.0,10.0,4.095359628770305,10.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,94.0,97.5,86.5,23.6,1.6,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5490,5490,5490,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,5200.0,8.7,1.1,8.9,1.2,22.84,21.59,35.98,57.57,95.23,105.72,77.28,20.48,6.86,106.8,128.5,96.4,97.4,80.1,8.2,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,5491,5491,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,176235.0,8.6,4.095359628770305,8.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,90.1,96.1,85.5,24.6,1.7,0.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5492,5492,5492,2,Large regions (TL2),ITF1,Abruzzo,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,34700.0,15.2,4.095359628770305,15.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,96.4,97.3,86.0,35.9,3.8,0.6,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5493,5493,5493,2,Large regions (TL2),ITF2,Molise,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,15600.0,12.9,4.6,13.0,4.5,23.62,18.13,36.53,54.66,96.39,108.19,77.24,16.79,8.09,97.1,109.7,96.6,98.0,85.2,17.8,2.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,5494,5494,2,Large regions (TL2),ITF2,Molise,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,6900.0,14.1,4.095359628770305,14.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,96.2,97.9,86.7,21.2,2.8,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5495,5495,5495,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,176903.0,23.6,4.095359628770305,23.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,100.0,99.1,79.9,23.5,2.6,0.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5496,5496,5496,2,Large regions (TL2),ITF5,Basilicata ,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,29500.0,13.3,5.4,13.5,5.4,21.93,19.02,33.43,52.45,96.3,106.95,78.46,16.86,7.28,95.7,115.1,99.1,99.4,83.8,9.1,1.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,5497,5497,2,Large regions (TL2),ITF5,Basilicata ,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,13323.0,15.3,4.095359628770305,15.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,96.5,98.7,82.9,10.3,1.8,0.2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5498,5498,5498,2,Large regions (TL2),ITH4,Friuli-Venezia Giulia,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,22800.0,9.5,4.095359628770305,9.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,93.9,97.0,88.1,24.7,2.0,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5499,5499,5499,2,Large regions (TL2),ITH5,Emilia-Romagna,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,146771.0,6.9,1.2,7.1,1.2,23.6,21.35,37.49,58.84,94.01,106.26,75.82,20.34,7.69,111.7,118.2,90.7,97.0,89.5,29.7,2.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,5500,5500,2,Large regions (TL2),ITH5,Emilia-Romagna,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,77523.0,8.0,4.095359628770305,8.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,90.1,97.0,90.8,32.6,2.4,0.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5501,5501,5501,2,Large regions (TL2),ITI1,Tuscany,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,164018.0,9.5,1.8,9.7,1.7,24.92,20.46,39.98,60.44,92.72,106.52,75.42,19.13,7.93,107.1,119.7,94.1,97.4,88.3,28.0,2.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,5502,5502,2,Large regions (TL2),ITI4,Lazio,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,133563.0,9.0,4.095359628770305,9.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,88.6,96.7,84.8,28.3,4.4,1.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5503,5503,5503,2,Large regions (TL2),ITC1,Piedmont,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,186748.0,9.3,1.8,9.6,1.6,24.78,20.5,39.7,60.2,93.82,106.33,75.62,19.62,7.67,104.4,123.7,94.3,97.8,85.6,22.8,1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,5504,5504,2,Large regions (TL2),ITC3,Liguria,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,34488.0,9.2,4.095359628770305,9.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,97.5,98.0,82.1,19.7,1.6,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5505,5505,5505,2,Large regions (TL2),ITF1,Abruzzo,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,66901.0,12.1,4.5,12.4,4.4,22.95,19.82,35.68,55.5,94.77,106.3,77.7,18.69,7.48,105.2,119.5,98.1,97.4,84.3,29.3,3.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,5506,5506,2,Large regions (TL2),ITF3,Campania,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,176903.0,13.6,4.095359628770305,13.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,100.0,99.6,79.3,17.6,2.1,0.5,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5507,5507,5507,2,Large regions (TL2),ITF4,Apulia,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,287649.0,19.4,9.3,19.7,9.3,20.91,21.14,32.02,53.16,94.34,105.61,77.9,18.33,6.03,101.3,135.5,100.0,99.0,79.1,14.9,1.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,5508,5508,2,Large regions (TL2),ITF4,Apulia,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,124715.0,13.4,4.095359628770305,13.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,100.0,99.1,78.1,12.6,1.5,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5509,5509,5509,2,Large regions (TL2),ITG1,Sicily,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,383028.0,22.1,10.3,22.4,10.2,20.2,21.81,30.83,52.64,94.6,105.53,77.16,19.52,5.95,101.9,123.7,97.6,98.9,77.6,15.9,2.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,5510,5510,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,50400.0,17.8,4.095359628770305,18.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,97.3,98.2,84.8,23.0,3.6,0.6,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5511,5511,5511,2,Large regions (TL2),ITG2,Sardinia,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,50400.0,12.7,4.095359628770305,13.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,99.8,98.4,80.8,16.2,2.3,0.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5512,5512,5512,2,Large regions (TL2),ITH2,Province of Trento,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,7800.0,5.6,4.095359628770305,5.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,97.3,99.3,85.5,24.9,1.7,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5513,5513,5513,2,Large regions (TL2),ITH3,Veneto,UNEM,Unemployed,T,Total,ALL,All regions,2016,2016,PER,Persons,0,Units,151103.0,6.8,2.1,6.9,2.0,22.0,21.53,34.28,55.81,95.15,105.69,75.32,20.01,6.55,109.0,132.8,93.2,97.3,84.5,20.0,1.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5514,5514,5514,2,Large regions (TL2),ITH3,Veneto,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,79100.0,8.3,4.095359628770305,8.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,92.5,97.2,85.4,22.8,1.6,0.3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5515,5515,5515,2,Large regions (TL2),ITH3,Veneto,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,79100.0,6.2,4.095359628770305,6.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,93.9,97.4,83.7,17.2,1.2,0.2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5516,5516,5516,2,Large regions (TL2),ITI1,Tuscany,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,85092.0,10.8,4.095359628770305,11.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,93.5,97.4,89.8,31.0,2.9,0.5,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5517,5517,5517,2,Large regions (TL2),ITI1,Tuscany,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,85092.0,9.0,4.095359628770305,9.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,94.6,97.5,87.0,25.0,2.3,0.4,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5518,5518,5518,1,Country,ITA,Italy,UNEM,Unemployed,F,Females,ALL,All regions,2017,2017,PER,Persons,0,Units,1367600.0,12.4,4.095359628770305,12.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,93.1,97.4,85.2,26.2,3.0,0.6,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5519,5519,5519,2,Large regions (TL2),ITC1,Piedmont,UNEM,Unemployed,F,Females,ALL,All regions,2017,2017,PER,Persons,0,Units,92774.0,10.2,4.095359628770305,10.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,93.6,97.5,87.3,26.5,2.6,0.6,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
5520,5520,5520,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2015,2015,PER,Persons,0,Units,123746.0,11.9,2.3,12.1,2.2,24.14,20.94,38.49,59.43,93.21,106.39,75.91,20.12,7.09,105.6,130.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5521,5521,5521,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,56764.0,12.2,4.095359628770305,12.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5522,5522,5522,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,51914.0,10.9,4.095359628770305,11.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5523,5523,5523,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2017,2017,PER,Persons,0,Units,7392.0,9.6,2.4,9.8,2.3,26.71,18.79,43.3,62.09,93.92,106.14,73.11,18.68,8.99,98.0,112.3,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5524,5524,5524,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,3097.0,7.4,4.095359628770305,7.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5525,5525,5525,3_IN,  Small regions (TL3) - intermediate,ITC13,Biella,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,3415.0,9.1,4.095359628770305,9.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5526,5526,5526,3_IN,  Small regions (TL3) - intermediate,ITC14,Verbano-Cusio-Ossola,UNEM,Unemployed,T,Total,ALL,All regions,2017,2017,PER,Persons,0,Units,4855.0,6.8,1.8,7.0,1.8,26.09,18.57,41.84,60.41,94.01,104.74,74.26,17.4,7.97,100.2,126.2,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5527,5527,5527,3_IN,  Small regions (TL3) - intermediate,ITC15,Novara,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,7991.0,8.9,4.095359628770305,9.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5528,5528,5528,3_PR,  Small regions (TL3) - predominantly rural,ITC16,Cuneo,UNEM,Unemployed,T,Total,ALL,All regions,2017,2017,PER,Persons,0,Units,16904.0,6.1,1.8,6.3,1.7,23.73,21.6,37.83,59.43,96.87,106.73,79.93,21.05,7.49,106.1,119.1,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5529,5529,5529,3_PR,  Small regions (TL3) - predominantly rural,ITC16,Cuneo,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,7010.0,5.9,4.095359628770305,6.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5530,5530,5530,3_PR,  Small regions (TL3) - predominantly rural,ITC16,Cuneo,UNEM,Unemployed,M,Males,ALL,All regions,2017,2017,PER,Persons,0,Units,8653.0,5.5,4.095359628770305,5.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5531,5531,5531,3_PR,  Small regions (TL3) - predominantly rural,ITC17,Asti,UNEM,Unemployed,M,Males,ALL,All regions,2016,2016,PER,Persons,0,Units,2989.0,5.5,4.095359628770305,5.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5532,5532,5532,3_PR,  Small regions (TL3) - predominantly rural,ITC18,Alessandria,UNEM,Unemployed,F,Females,ALL,All regions,2015,2015,PER,Persons,0,Units,10588.0,12.2,4.095359628770305,12.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5533,5533,5533,3_PR,  Small regions (TL3) - predominantly rural,ITC18,Alessandria,UNEM,Unemployed,F,Females,ALL,All regions,2016,2016,PER,Persons,0,Units,10265.0,12.1,4.095359628770305,12.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5534,5534,5534,3_PR,  Small regions (TL3) - predominantly rural,ITC18,Alessandria,UNEM,Unemployed,M,Males,ALL,All regions,2015,2015,PER,Persons,0,Units,10588.0,9.7,4.095359628770305,10.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5535,5535,5535,2,Large regions (TL2),ITC2,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2017,2017,PER,Persons,0,Units,4600.0,7.8,1.0,7.9,0.9,23.19,21.43,36.66,58.09,95.48,105.96,77.83,20.0,7.0,106.4,130.0,95.9,96.8,80.0,8.6,1.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,5536,5536,3_IN,  Small regions (TL3) - intermediate,ITC20,Aosta Valley,UNEM,Unemployed,T,Total,ALL,All regions,2015,2015,PER,Persons,0,Units,5343.0,8.9,1.3,9.1,1.2,22.48,21.85,35.33,57.18,95.18,105.69,76.43,20.99,6.77,107.6,127.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
